Time_sec,ECG_mV
22.426,0.010018
22.43,0.024015
22.434,0.017314
22.438,0.015517
22.441,0.0070123
22.445,0.024111
22.449,0.03443
22.453,0.028666
22.457,0.023695
22.461,-0.00053312
22.465,0.0077658
22.469,0.027388
22.473,0.013256
22.477,-0.0073663
22.48,0.012111
22.484,0.011393
22.488,0.02171
22.492,0.0145
22.496,0.020273
22.5,0.010827
22.504,0.00679
22.508,-0.0025124
22.512,0.0099656
22.516,0.031675
22.52,0.041411
22.523,0.053815
22.527,0.079994
22.531,0.11201
22.535,0.12305
22.539,0.10552
22.543,0.097654
22.547,0.10594
22.551,0.12245
22.555,0.11791
22.559,0.13687
22.563,0.17588
22.566,0.22203
22.57,0.21135
22.574,0.1765
22.578,0.14692
22.582,0.13862
22.586,0.11379
22.59,0.10246
22.594,0.09819
22.598,0.078774
22.602,0.04515
22.605,0.050543
22.609,0.057954
22.613,0.029158
22.617,-0.0048304
22.621,0.0056066
22.625,-0.0072527
22.629,0.0095288
22.633,0.015635
22.637,-0.00018454
22.641,-0.01752
22.645,0.00055511
22.648,0.010335
22.652,-0.0015949
22.656,0.01525
22.66,0.018824
22.664,0.021242
22.668,0.014284
22.672,-3.2633e-05
22.676,0.0132
22.68,0.0013331
22.684,0.013481
22.688,-0.035098
22.691,-0.029083
22.695,-0.01153
22.699,-0.0097724
22.703,-0.019051
22.707,-0.010589
22.711,0.00025188
22.715,0.06475
22.719,0.20375
22.723,0.43044
22.727,0.79237
22.73,1.1256
22.734,1.2215
22.738,1.1831
22.742,0.87991
22.746,0.44618
22.75,0.10707
22.754,-0.18963
22.758,-0.32377
22.762,-0.40634
22.766,-0.40179
22.77,-0.36645
22.773,-0.25055
22.777,-0.13652
22.781,-0.03065
22.785,0.049908
22.789,0.08171
22.793,0.11503
22.797,0.11076
22.801,0.12699
22.805,0.14191
22.809,0.13548
22.813,0.16886
22.816,0.17591
22.82,0.15109
22.824,0.15028
22.828,0.17486
22.832,0.19691
22.836,0.19589
22.84,0.19536
22.844,0.19693
22.848,0.20772
22.852,0.2059
22.855,0.18178
22.859,0.18082
22.863,0.18829
22.867,0.21574
22.871,0.22033
22.875,0.24352
22.879,0.24948
22.883,0.25543
22.887,0.24602
22.891,0.2462
22.895,0.27711
22.898,0.30693
22.902,0.28446
22.906,0.30302
22.91,0.31337
22.914,0.30741
22.918,0.30737
22.922,0.30819
22.926,0.3393
22.93,0.35721
22.934,0.36235
22.938,0.36923
22.941,0.40279
22.945,0.42509
22.949,0.44725
22.953,0.44172
22.957,0.48327
22.961,0.50464
22.965,0.53076
22.969,0.53928
22.973,0.54305
22.977,0.55409
22.98,0.57833
22.984,0.59443
22.988,0.59429
22.992,0.60302
22.996,0.62971
23,0.62972
23.004,0.61248
23.008,0.59236
23.012,0.5783
23.016,0.53315
23.02,0.48548
23.023,0.44573
23.027,0.40238
23.031,0.34887
23.035,0.29333
23.039,0.25834
23.043,0.22097
23.047,0.19998
23.051,0.19275
23.055,0.16447
23.059,0.15169
23.063,0.14295
23.066,0.11791
23.07,0.11645
23.074,0.098836
23.078,0.082446
23.082,0.070382
23.086,0.06654
23.09,0.049497
23.094,0.077097
23.098,0.077146
23.102,0.069693
23.105,0.073057
23.109,0.04483
23.113,0.057784
23.117,0.072468
23.121,0.077342
23.125,0.076013
23.129,0.083193
23.133,0.081068
23.137,0.083486
23.141,0.072849
23.145,0.075697
23.148,0.085901
23.152,0.085718
23.156,0.054595
23.16,0.056573
23.164,0.056388
23.168,0.092406
23.172,0.081688
23.176,0.075658
23.18,0.078857
23.184,0.069579
23.188,0.069531
23.191,0.058448
23.195,0.098354
23.199,0.081499
23.203,0.060964
23.207,0.065455
23.211,0.078455
23.215,0.098811
23.219,0.084547
23.223,0.07699
23.227,0.083784
23.23,0.091658
23.234,0.10855
23.238,0.08786
23.242,0.065729
23.246,0.053117
23.25,0.070867
23.254,0.070009
23.258,0.073405
23.262,0.077738
23.266,0.061299
23.27,0.04183
23.273,0.054237
23.277,0.038733
23.281,0.055321
23.285,0.052148
23.289,0.038371
23.293,0.040893
23.297,0.058848
23.301,0.065335
23.305,0.05444
23.309,0.045851
23.313,0.044402
23.316,0.029321
23.32,0.033639
23.324,0.043943
23.328,0.044581
23.332,0.028703
23.336,0.012752
23.34,0.0085551
23.344,0.027941
23.348,0.031821
23.352,0.023799
23.355,0.0056073
23.359,0.0011177
23.363,0.017687
23.367,0.032596
23.371,0.043826
23.375,0.045752
23.379,0.043926
23.383,0.040152
23.387,0.027074
23.391,0.013995
23.395,0.010146
23.398,0.030962
23.402,0.010596
23.406,0.024343
23.41,0.048979
23.414,0.01671
23.418,-0.016209
23.422,-0.019631
23.426,0.0068041
23.43,0.041316
23.434,0.028804
23.438,0.013623
23.441,0.0037058
23.445,0.020256
23.449,0.032406
23.453,0.030708
23.457,0.0077337
23.461,0.036397
23.465,0.032533
23.469,0.024269
23.473,0.012181
23.477,0.02346
23.48,0.0034368
23.484,0.017382
23.488,0.048997
23.492,0.043396
23.496,0.06859
23.5,0.088302
23.504,0.11854
23.508,0.1278
23.512,0.14938
23.516,0.13195
23.52,0.11567
23.523,0.084239
23.527,0.12306
23.531,0.1737
23.535,0.20877
23.539,0.20143
23.543,0.17404
23.547,0.15602
23.551,0.15105
23.555,0.11342
23.559,0.10838
23.563,0.072258
23.566,0.074575
23.57,0.056986
23.574,0.071418
23.578,0.080584
23.582,0.071575
23.586,0.045905
23.59,0.035957
23.594,0.018796
23.598,0.016491
23.602,0.024354
23.605,0.014836
23.609,0.0034414
23.613,-0.00088596
23.617,-0.0093971
23.621,-0.020577
23.625,-0.021517
23.629,0.0084823
23.633,0.017205
23.637,0.014172
23.641,0.0076034
23.645,-0.00026386
23.648,0.00023429
23.652,-0.011457
23.656,0.026976
23.66,0.044853
23.664,0.020755
23.668,-0.0096186
23.672,0.010925
23.676,0.014159
23.68,0.029148
23.684,0.062455
23.688,0.12951
23.691,0.30137
23.695,0.58897
23.699,0.99298
23.703,1.1782
23.707,1.2066
23.711,1.1406
23.715,0.78304
23.719,0.32742
23.723,0.014107
23.727,-0.19398
23.73,-0.2931
23.734,-0.36914
23.738,-0.36765
23.742,-0.30442
23.746,-0.17787
23.75,-0.086879
23.754,0.01558
23.758,0.049451
23.762,0.074595
23.766,0.076226
23.77,0.067255
23.773,0.071697
23.777,0.053493
23.781,0.04488
23.785,0.052494
23.789,0.070926
23.793,0.084309
23.797,0.079877
23.801,0.078112
23.805,0.074905
23.809,0.086842
23.813,0.082408
23.816,0.092757
23.82,0.07534
23.824,0.041549
23.828,0.041728
23.832,0.022866
23.836,-0.02636
23.84,-0.053157
23.844,-0.061058
23.848,-0.077254
23.852,-0.085373
23.855,-0.10943
23.859,-0.10464
23.863,-0.081895
23.867,-0.067082
23.871,-0.056597
23.875,-0.046617
23.879,-0.010313
23.883,0.066162
23.887,0.055152
23.891,0.078761
23.895,0.14521
23.898,0.23019
23.902,0.28243
23.906,0.29919
23.91,0.29921
23.914,0.31365
23.918,0.3506
23.922,0.37687
23.926,0.37999
23.93,0.40641
23.934,0.44653
23.938,0.45296
23.941,0.46784
23.945,0.4618
23.949,0.47905
23.953,0.49464
23.957,0.52365
23.961,0.53398
23.965,0.54712
23.969,0.53891
23.973,0.51606
23.977,0.50728
23.98,0.4858
23.984,0.47535
23.988,0.46519
23.992,0.41941
23.996,0.37636
24,0.32213
24.004,0.31233
24.008,0.27441
24.012,0.24838
24.016,0.19502
24.02,0.13906
24.023,0.10812
24.027,0.099185
24.031,0.078419
24.035,0.05484
24.039,0.038401
24.043,0.020952
24.047,0.022398
24.051,0.0059569
24.055,0.0061757
24.059,0.014616
24.063,0.033369
24.066,0.03337
24.07,0.030197
24.074,0.026664
24.078,0.022697
24.082,0.032072
24.086,0.018295
24.09,-0.0034872
24.094,0.0055979
24.098,0.0089129
24.102,0.039706
24.105,0.037971
24.109,0.046261
24.113,0.048349
24.117,0.037958
24.121,0.029226
24.125,0.026408
24.129,0.029719
24.133,0.045579
24.137,0.053289
24.141,0.043906
24.145,0.033657
24.148,0.033649
24.152,0.043809
24.156,0.04993
24.16,0.057566
24.164,0.053373
24.168,0.047809
24.172,0.036764
24.176,0.042739
24.18,0.040924
24.184,0.025478
24.188,0.031235
24.191,0.029275
24.195,0.035176
24.199,0.047063
24.203,0.01719
24.207,-0.0034507
24.211,-0.00021996
24.215,0.00084679
24.219,-0.00082746
24.223,0.011922
24.227,0.014719
24.23,0.0279
24.234,-0.0079609
24.238,-0.019806
24.242,-0.023502
24.246,-0.043281
24.25,-0.041857
24.254,-0.032789
24.258,-0.041679
24.262,-0.044511
24.266,-0.055493
24.27,-0.063663
24.273,-0.063539
24.277,-0.055843
24.281,-0.059615
24.285,-0.054011
24.289,-0.074948
24.293,-0.077134
24.297,-0.070305
24.301,-0.076963
24.305,-0.072947
24.309,-0.070663
24.313,-0.062609
24.316,-0.054988
24.32,-0.045492
24.324,-0.051287
24.328,-0.050591
24.332,-0.041817
24.336,-0.047035
24.34,-0.03408
24.344,-0.035404
24.348,-0.032329
24.352,-0.028389
24.355,-0.041903
24.359,-0.0283
24.363,-0.016211
24.367,-0.028283
24.371,-0.049083
24.375,-0.03072
24.379,-0.027864
24.383,-0.024936
24.387,-0.031096
24.391,-0.039925
24.395,-0.023511
24.398,-0.0062318
24.402,-0.017657
24.406,-0.0085287
24.41,0.0068743
24.414,0.012685
24.418,-0.0028527
24.422,-0.00043228
24.426,0.013239
24.43,0.037367
24.434,0.037335
24.438,0.039394
24.441,0.034024
24.445,0.036371
24.449,0.042035
24.453,0.068542
24.457,0.11943
24.461,0.15358
24.465,0.20136
24.469,0.18935
24.473,0.19566
24.477,0.17219
24.48,0.20425
24.484,0.21712
24.488,0.25322
24.492,0.27021
24.496,0.31525
24.5,0.32834
24.504,0.30464
24.508,0.26379
24.512,0.23122
24.516,0.1807
24.52,0.17612
24.523,0.16772
24.527,0.1459
24.531,0.11369
24.535,0.12043
24.539,0.11066
24.543,0.060497
24.547,0.029086
24.551,0.022556
24.555,0.0050637
24.559,0.0049526
24.563,0.011981
24.566,-0.0014005
24.57,-0.0039642
24.574,0.0042901
24.578,-0.0069285
24.582,-0.0089879
24.586,-0.003114
24.59,-0.017146
24.594,-0.015383
24.598,-0.022275
24.602,-0.012724
24.605,-0.00035967
24.609,-0.035596
24.613,-0.024819
24.617,-0.017576
24.621,-0.026993
24.625,-0.029631
24.629,0.015548
24.633,-0.0046878
24.637,-0.030549
24.641,-0.0096037
24.645,0.034925
24.648,0.16376
24.652,0.32246
24.656,0.47849
24.66,0.885
24.664,1.1817
24.668,1.1879
24.672,1.0494
24.676,0.65115
24.68,0.26194
24.684,-0.018366
24.688,-0.22323
24.691,-0.34394
24.695,-0.3941
24.699,-0.37706
24.703,-0.30801
24.707,-0.2047
24.711,-0.077665
24.715,0.0019859
24.719,0.040022
24.723,0.058514
24.727,0.057605
24.73,0.050926
24.734,0.075908
24.738,0.059492
24.742,0.045024
24.746,0.06777
24.75,0.07876
24.754,0.080375
24.758,0.08235
24.762,0.11188
24.766,0.11176
24.77,0.09556
24.773,0.10763
24.777,0.14451
24.781,0.14158
24.785,0.13793
24.789,0.15484
24.793,0.17304
24.797,0.15857
24.801,0.15817
24.805,0.17543
24.809,0.1782
24.813,0.19308
24.816,0.22376
24.82,0.22783
24.824,0.22742
24.828,0.19197
24.832,0.21392
24.836,0.21243
24.84,0.22523
24.844,0.23636
24.848,0.24641
24.852,0.23822
24.855,0.27308
24.859,0.29821
24.863,0.31338
24.867,0.32596
24.871,0.3301
24.875,0.34765
24.879,0.37451
24.883,0.40641
24.887,0.42735
24.891,0.44433
24.895,0.46664
24.898,0.46278
24.902,0.46331
24.906,0.49334
24.91,0.51017
24.914,0.50472
24.918,0.50893
24.922,0.50088
24.926,0.52118
24.93,0.56542
24.934,0.52556
24.938,0.50417
24.941,0.46915
24.945,0.46341
24.949,0.43646
24.953,0.38485
24.957,0.33714
24.961,0.31524
24.965,0.29796
24.969,0.24859
24.973,0.17592
24.977,0.15705
24.98,0.1609
24.984,0.12703
24.988,0.081916
24.992,0.057713
24.996,0.052261
