Time_sec,ECG_mV
0,27.393
0.0039063,27.257
0.0078125,27.195
0.011719,27.165
0.015625,27.179
0.019531,27.274
0.023438,27.382
0.027344,27.486
0.03125,27.6
0.035156,27.652
0.039063,27.663
0.042969,27.678
0.046875,27.678
0.050781,27.679
0.054688,27.698
0.058594,27.703
0.0625,27.705
0.066406,27.711
0.070313,27.726
0.074219,27.728
0.078125,27.724
0.082031,27.732
0.085938,27.736
0.089844,27.764
0.09375,27.769
0.097656,27.778
0.10156,27.794
0.10547,27.802
0.10938,27.798
0.11328,27.781
0.11719,27.797
0.12109,27.823
0.125,27.838
0.12891,27.839
0.13281,27.849
0.13672,27.861
0.14063,27.848
0.14453,27.847
0.14844,27.844
0.15234,27.89
0.15625,27.917
0.16016,27.919
0.16406,27.929
0.16797,27.957
0.17188,27.985
0.17578,27.998
0.17969,28.021
0.18359,28.059
0.1875,28.072
0.19141,28.091
0.19531,28.112
0.19922,28.13
0.20313,28.165
0.20703,28.201
0.21094,28.215
0.21484,28.236
0.21875,28.266
0.22266,28.255
0.22656,28.247
0.23047,28.25
0.23438,28.269
0.23828,28.286
0.24219,28.277
0.24609,28.272
0.25,28.275
0.25391,28.269
0.25781,28.237
0.26172,28.207
0.26563,28.179
0.26953,28.108
0.27344,28.054
0.27734,28.014
0.28125,27.961
0.28516,27.91
0.28906,27.866
0.29297,27.853
0.29688,27.817
0.30078,27.765
0.30469,27.76
0.30859,27.715
0.3125,27.728
0.31641,27.755
0.32031,27.745
0.32422,27.697
0.32813,27.68
0.33203,27.698
0.33594,27.736
0.33984,27.724
0.34375,27.685
0.34766,27.67
0.35156,27.675
0.35547,27.704
0.35938,27.701
0.36328,27.725
0.36719,27.728
0.37109,27.724
0.375,27.705
0.37891,27.679
0.38281,27.673
0.38672,27.67
0.39063,27.697
0.39453,27.683
0.39844,27.696
0.40234,27.691
0.40625,27.697
0.41016,27.693
0.41406,27.704
0.41797,27.711
0.42188,27.681
0.42578,27.69
0.42969,27.721
0.43359,27.706
0.4375,27.715
0.44141,27.729
0.44531,27.758
0.44922,27.766
0.45313,27.766
0.45703,27.762
0.46094,27.729
0.46484,27.704
0.46875,27.722
0.47266,27.733
0.47656,27.733
0.48047,27.709
0.48438,27.701
0.48828,27.726
0.49219,27.747
0.49609,27.75
0.5,27.752
0.50391,27.723
0.50781,27.708
0.51172,27.711
0.51563,27.725
0.51953,27.733
0.52344,27.716
0.52734,27.688
0.53125,27.686
0.53516,27.681
0.53906,27.677
0.54297,27.688
0.54688,27.698
0.55078,27.696
0.55469,27.701
0.55859,27.72
0.5625,27.707
0.56641,27.705
0.57031,27.698
0.57422,27.678
0.57813,27.695
0.58203,27.703
0.58594,27.708
0.58984,27.71
0.59375,27.687
0.59766,27.691
0.60156,27.698
0.60547,27.683
0.60938,27.671
0.61328,27.682
0.61719,27.706
0.62109,27.708
0.625,27.697
0.62891,27.67
0.63281,27.691
0.63672,27.683
0.64063,27.715
0.64453,27.73
0.64844,27.73
0.65234,27.736
0.65625,27.749
0.66016,27.714
0.66406,27.68
0.66797,27.726
0.67188,27.72
0.67578,27.711
0.67969,27.709
0.68359,27.736
0.6875,27.774
0.69141,27.756
0.69531,27.756
0.69922,27.742
0.70313,27.739
0.70703,27.749
0.71094,27.728
0.71484,27.751
0.71875,27.779
0.72266,27.778
0.72656,27.766
0.73047,27.767
0.73438,27.761
0.73828,27.743
0.74219,27.743
0.74609,27.764
0.75,27.776
0.75391,27.782
0.75781,27.772
0.76172,27.803
0.76563,27.837
0.76953,27.864
0.77344,27.851
0.77734,27.84
0.78125,27.835
0.78516,27.842
0.78906,27.864
0.79297,27.884
0.79688,27.908
0.80078,27.928
0.80469,27.929
0.80859,27.9
0.8125,27.882
0.81641,27.87
0.82031,27.865
0.82422,27.874
0.82813,27.832
0.83203,27.827
0.83594,27.802
0.83984,27.788
0.84375,27.788
0.84766,27.763
0.85156,27.742
0.85547,27.755
0.85938,27.75
0.86328,27.748
0.86719,27.757
0.87109,27.759
0.875,27.746
0.87891,27.719
0.88281,27.721
0.88672,27.746
0.89063,27.683
0.89453,27.676
0.89844,27.733
0.90234,27.779
0.90625,27.773
0.91016,27.771
0.91406,27.783
0.91797,27.766
0.92188,27.752
0.92578,27.772
0.92969,27.791
0.93359,27.742
0.9375,27.701
0.94141,27.725
0.94531,27.753
0.94922,27.818
0.95313,27.934
0.95703,28.093
0.96094,28.405
0.96484,28.859
0.96875,29.274
0.97266,29.327
0.97656,29.109
0.98047,28.589
0.98438,28.07
0.98828,27.696
0.99219,27.462
0.99609,27.386
1,27.345
1.0039,27.377
1.0078,27.477
1.0117,27.569
1.0156,27.7
1.0195,27.74
1.0234,27.814
1.0273,27.867
1.0313,27.888
1.0352,27.895
1.0391,27.855
1.043,27.887
1.0469,27.952
1.0508,27.998
1.0547,27.994
1.0586,27.98
1.0625,27.981
1.0664,27.999
1.0703,27.992
1.0742,27.973
1.0781,28.021
1.082,28.044
1.0859,28.045
1.0898,28.076
1.0938,28.079
1.0977,28.098
1.1016,28.124
1.1055,28.124
1.1094,28.085
1.1133,28.103
1.1172,28.166
1.1211,28.187
1.125,28.182
1.1289,28.173
1.1328,28.184
1.1367,28.228
1.1406,28.217
1.1445,28.209
1.1484,28.233
1.1523,28.263
1.1563,28.287
1.1602,28.298
1.1641,28.306
1.168,28.321
1.1719,28.361
1.1758,28.377
1.1797,28.378
1.1836,28.417
1.1875,28.438
1.1914,28.433
1.1953,28.434
1.1992,28.453
1.2031,28.519
1.207,28.566
1.2109,28.582
1.2148,28.593
1.2188,28.598
1.2227,28.614
1.2266,28.618
1.2305,28.611
1.2344,28.608
1.2383,28.58
1.2422,28.544
1.2461,28.523
1.25,28.491
1.2539,28.47
1.2578,28.42
1.2617,28.341
1.2656,28.3
1.2695,28.274
1.2734,28.232
1.2773,28.17
1.2813,28.107
1.2852,28.116
1.2891,28.113
1.293,28.085
1.2969,28.066
1.3008,28.036
1.3047,28.009
1.3086,27.983
1.3125,27.969
1.3164,27.977
1.3203,27.977
1.3242,28.023
1.3281,27.999
1.332,27.963
1.3359,27.974
1.3398,27.98
1.3438,27.95
1.3477,27.941
1.3516,27.942
1.3555,27.952
1.3594,27.95
1.3633,27.942
1.3672,27.943
1.3711,27.933
1.375,27.905
1.3789,27.892
1.3828,27.88
1.3867,27.916
1.3906,27.912
1.3945,27.948
1.3984,27.977
1.4023,27.952
1.4063,27.93
1.4102,27.918
1.4141,27.931
1.418,27.935
1.4219,27.932
1.4258,27.913
1.4297,27.912
1.4336,27.918
1.4375,27.936
1.4414,27.895
1.4453,27.89
1.4492,27.854
1.4531,27.883
1.457,27.922
1.4609,27.936
1.4648,27.932
1.4688,27.92
1.4727,27.889
1.4766,27.918
1.4805,27.933
1.4844,27.945
1.4883,27.938
1.4922,27.908
1.4961,27.9
1.5,27.902
1.5039,27.919
1.5078,27.902
1.5117,27.893
1.5156,27.905
1.5195,27.896
1.5234,27.865
1.5273,27.858
1.5313,27.857
1.5352,27.884
1.5391,27.87
1.543,27.863
1.5469,27.829
1.5508,27.833
1.5547,27.856
1.5586,27.858
1.5625,27.877
1.5664,27.89
1.5703,27.9
1.5742,27.887
1.5781,27.86
1.582,27.868
1.5859,27.846
1.5898,27.849
1.5938,27.84
1.5977,27.843
1.6016,27.85
1.6055,27.87
1.6094,27.867
1.6133,27.823
1.6172,27.826
1.6211,27.823
1.625,27.829
1.6289,27.802
1.6328,27.846
1.6367,27.818
1.6406,27.817
1.6445,27.784
1.6484,27.813
1.6523,27.841
1.6563,27.837
1.6602,27.844
1.6641,27.798
1.668,27.859
1.6719,27.874
1.6758,27.887
1.6797,27.862
1.6836,27.857
1.6875,27.849
1.6914,27.849
1.6953,27.82
1.6992,27.851
1.7031,27.863
1.707,27.838
1.7109,27.845
1.7148,27.853
1.7188,27.863
1.7227,27.832
1.7266,27.818
1.7305,27.843
1.7344,27.857
1.7383,27.833
1.7422,27.847
1.7461,27.858
1.75,27.876
1.7539,27.897
1.7578,27.916
1.7617,27.936
1.7656,27.971
1.7695,27.97
1.7734,27.957
1.7773,27.936
1.7813,27.93
1.7852,27.965
1.7891,28.024
1.793,28.049
1.7969,28.031
1.8008,28.024
1.8047,28.008
1.8086,27.951
1.8125,27.924
1.8164,27.917
1.8203,27.942
1.8242,27.952
1.8281,27.902
1.832,27.899
1.8359,27.922
1.8398,27.881
1.8438,27.823
1.8477,27.785
1.8516,27.835
1.8555,27.824
1.8594,27.823
1.8633,27.837
1.8672,27.845
1.8711,27.848
1.875,27.843
1.8789,27.815
1.8828,27.805
1.8867,27.79
1.8906,27.799
1.8945,27.811
1.8984,27.827
1.9023,27.856
1.9063,27.843
1.9102,27.82
1.9141,27.815
1.918,27.814
1.9219,27.796
1.9258,27.793
1.9297,27.782
1.9336,27.773
1.9375,27.835
1.9414,27.92
1.9453,28.107
1.9492,28.449
1.9531,28.892
1.957,29.307
1.9609,29.39
1.9648,29.421
1.9688,29.153
1.9727,28.549
1.9766,28.055
1.9805,27.699
1.9844,27.498
1.9883,27.458
1.9922,27.445
1.9961,27.513
2,27.633
2.0039,27.729
2.0078,27.832
2.0117,27.929
2.0156,27.948
2.0195,27.954
2.0234,27.974
2.0273,27.981
2.0313,27.983
2.0352,28.001
2.0391,28.058
2.043,27.997
2.0469,27.986
2.0508,27.999
2.0547,27.996
2.0586,28.002
2.0625,27.964
2.0664,27.994
2.0703,27.943
2.0742,27.94
2.0781,27.988
2.082,28.051
2.0859,28.066
2.0898,28.033
2.0938,28.054
2.0977,28.068
2.1016,28.064
2.1055,28.053
2.1094,28.038
2.1133,27.996
2.1172,28.008
2.1211,28.059
2.125,28.073
2.1289,28.098
2.1328,28.115
2.1367,28.161
2.1406,28.14
2.1445,28.121
2.1484,28.189
2.1523,28.253
2.1563,28.266
2.1602,28.261
2.1641,28.267
2.168,28.313
2.1719,28.375
2.1758,28.404
2.1797,28.44
2.1836,28.47
2.1875,28.503
2.1914,28.507
2.1953,28.509
2.1992,28.515
2.2031,28.539
2.207,28.563
2.2109,28.615
2.2148,28.62
2.2188,28.682
2.2227,28.691
2.2266,28.655
2.2305,28.652
2.2344,28.676
2.2383,28.629
2.2422,28.559
2.2461,28.539
2.25,28.475
2.2539,28.443
2.2578,28.389
2.2617,28.297
2.2656,28.23
2.2695,28.159
2.2734,28.134
2.2773,28.108
2.2813,28.132
2.2852,28.134
2.2891,28.138
2.293,28.139
2.2969,28.094
2.3008,28.059
2.3047,28.07
2.3086,28.091
2.3125,28.103
2.3164,28.117
2.3203,28.073
2.3242,28.08
2.3281,28.068
2.332,28.053
2.3359,28.064
2.3398,28.049
2.3438,28.025
2.3477,28.001
2.3516,27.995
2.3555,28.008
2.3594,27.987
2.3633,27.973
2.3672,27.988
2.3711,27.989
2.375,27.97
2.3789,27.972
2.3828,27.997
2.3867,28.006
2.3906,27.99
2.3945,27.987
2.3984,28.019
2.4023,28.05
2.4063,28.057
2.4102,28.033
2.4141,28.024
2.418,28.009
2.4219,27.946
2.4258,27.862
2.4297,27.8
2.4336,27.76
2.4375,27.749
2.4414,27.686
2.4453,27.615
2.4492,27.67
2.4531,27.794
2.457,27.967
2.4609,27.95
2.4648,27.884
2.4688,27.867
2.4727,27.903
2.4766,27.908
2.4805,27.934
2.4844,27.933
2.4883,27.965
2.4922,27.944
2.4961,27.954
2.5,27.957
2.5039,27.945
2.5078,27.951
2.5117,27.961
2.5156,27.936
2.5195,27.975
2.5234,27.998
2.5273,27.97
2.5313,27.952
2.5352,27.917
2.5391,27.879
2.543,27.859
2.5469,27.873
2.5508,27.878
2.5547,27.884
2.5586,27.819
2.5625,27.816
2.5664,27.833
2.5703,27.756
2.5742,27.736
2.5781,27.718
2.582,27.718
2.5859,27.708
2.5898,27.696
2.5938,27.687
2.5977,27.68
2.6016,27.706
2.6055,27.725
2.6094,27.748
2.6133,27.717
2.6172,27.702
2.6211,27.711
2.625,27.706
2.6289,27.656
2.6328,27.659
2.6367,27.703
2.6406,27.734
2.6445,27.729
2.6484,27.762
2.6523,27.794
2.6563,27.777
2.6602,27.759
2.6641,27.774
2.668,27.79
2.6719,27.776
2.6758,27.774
2.6797,27.796
2.6836,27.884
2.6875,27.938
2.6914,27.991
2.6953,28.029
2.6992,28.129
2.7031,28.199
2.707,28.211
2.7109,28.197
2.7148,28.267
2.7188,28.199
2.7227,28.148
2.7266,28.224
2.7305,28.207
2.7344,28.178
2.7383,28.191
2.7422,28.187
2.7461,28.184
2.75,28.181
2.7539,28.147
2.7578,28.147
2.7617,28.146
2.7656,28.18
2.7695,28.193
2.7734,28.191
2.7773,28.165
2.7813,28.116
2.7852,28.099
2.7891,28.074
2.793,28.021
2.7969,27.946
2.8008,27.92
2.8047,27.931
2.8086,27.907
2.8125,27.835
2.8164,27.867
2.8203,27.885
2.8242,27.883
2.8281,27.939
2.832,27.95
2.8359,27.995
2.8398,28.003
2.8438,27.984
2.8477,28.008
2.8516,28.061
2.8555,28.082
2.8594,28.16
2.8633,28.303
2.8672,28.212
2.8711,27.942
2.875,27.512
2.8789,27.125
2.8828,26.911
2.8867,26.761
2.8906,26.725
2.8945,26.878
2.8984,27.221
2.9023,27.515
2.9063,27.562
2.9102,27.671
2.9141,27.761
2.918,27.844
2.9219,27.888
2.9258,27.913
2.9297,27.942
2.9336,27.979
2.9375,27.967
2.9414,27.936
2.9453,27.89
2.9492,27.925
2.9531,27.955
2.957,28.022
2.9609,28.164
2.9648,28.499
2.9688,28.957
2.9727,29.358
2.9766,29.401
2.9805,29.383
2.9844,29.087
2.9883,28.579
2.9922,28.077
2.9961,27.667
3,27.466
3.0039,27.389
3.0078,27.334
3.0117,27.338
3.0156,27.498
3.0195,27.637
3.0234,27.758
3.0273,27.82
3.0313,27.838
3.0352,27.876
3.0391,27.886
3.043,27.863
3.0469,27.853
3.0508,27.863
3.0547,27.893
3.0586,27.941
3.0625,27.923
3.0664,27.924
3.0703,27.892
3.0742,27.957
3.0781,28.018
3.082,28.028
3.0859,28.048
3.0898,28.076
3.0938,28.032
3.0977,28.017
3.1016,28.014
3.1055,28.054
3.1094,28.166
3.1133,28.286
3.1172,28.349
3.1211,28.349
3.125,28.318
3.1289,28.258
3.1328,28.317
3.1367,28.405
3.1406,28.427
3.1445,28.383
3.1484,28.359
3.1523,28.359
3.1563,28.357
3.1602,28.403
3.1641,28.456
3.168,28.427
3.1719,28.338
3.1758,28.247
3.1797,28.189
3.1836,28.143
3.1875,28.084
3.1914,28.058
3.1953,28.083
3.1992,28.164
3.2031,28.247
3.207,28.334
3.2109,28.377
3.2148,28.409
3.2188,28.49
3.2227,28.527
3.2266,28.587
3.2305,28.604
3.2344,28.615
3.2383,28.634
3.2422,28.605
3.2461,28.589
3.25,28.582
3.2539,28.499
3.2578,28.403
3.2617,28.313
3.2656,28.195
3.2695,28.195
3.2734,28.032
3.2773,27.739
3.2813,27.615
3.2852,27.535
3.2891,27.513
3.293,27.4
3.2969,27.435
3.3008,27.528
3.3047,27.638
3.3086,27.728
3.3125,27.725
3.3164,27.762
3.3203,27.815
3.3242,27.803
3.3281,27.822
3.332,27.849
3.3359,27.872
3.3398,27.893
3.3438,27.902
3.3477,27.865
3.3516,27.844
3.3555,27.812
3.3594,27.792
3.3633,27.826
3.3672,27.859
3.3711,27.876
3.375,27.891
3.3789,27.853
3.3828,27.833
3.3867,27.844
3.3906,27.833
3.3945,27.805
3.3984,27.779
3.4023,27.774
3.4063,27.749
3.4102,27.697
3.4141,27.691
3.418,27.721
3.4219,27.736
3.4258,27.665
3.4297,27.682
3.4336,27.765
3.4375,27.716
3.4414,27.704
3.4453,27.703
3.4492,27.668
3.4531,27.696
3.457,27.695
3.4609,27.661
3.4648,27.682
3.4688,27.719
3.4727,27.714
3.4766,27.737
3.4805,27.731
3.4844,27.727
3.4883,27.73
3.4922,27.764
3.4961,27.75
3.5,27.778
3.5039,27.791
3.5078,27.842
3.5117,27.855
3.5156,27.9
3.5195,27.978
3.5234,27.969
3.5273,27.934
3.5313,27.89
3.5352,27.959
3.5391,28.044
3.543,28.135
3.5469,28.148
3.5508,28.149
3.5547,28.188
3.5586,28.201
3.5625,28.157
3.5664,28.127
3.5703,28.049
3.5742,28.006
3.5781,28.001
3.582,28.06
3.5859,28.096
3.5898,28.154
3.5938,28.215
3.5977,28.242
3.6016,28.214
3.6055,28.257
3.6094,28.344
3.6133,28.341
3.6172,28.269
3.6211,28.122
3.625,27.918
3.6289,27.883
3.6328,27.866
3.6367,27.874
3.6406,27.826
3.6445,27.742
3.6484,27.779
3.6523,27.859
3.6563,27.973
3.6602,28.14
3.6641,28.347
3.668,28.483
3.6719,28.364
3.6758,28.151
3.6797,27.92
3.6836,27.592
3.6875,27.259
3.6914,27.074
3.6953,26.984
3.6992,26.956
3.7031,26.977
3.707,27.142
3.7109,27.254
3.7148,27.417
3.7188,27.533
3.7227,27.596
3.7266,27.603
3.7305,27.642
3.7344,27.633
3.7383,27.681
3.7422,27.713
3.7461,27.761
3.75,27.852
3.7539,27.95
3.7578,27.992
3.7617,28.023
3.7656,28.04
3.7695,27.978
3.7734,27.971
3.7773,27.976
3.7813,27.947
3.7852,27.926
3.7891,27.909
3.793,27.884
3.7969,27.965
3.8008,27.975
3.8047,27.92
3.8086,27.903
3.8125,27.894
3.8164,27.925
3.8203,27.903
3.8242,27.886
3.8281,27.868
3.832,27.88
3.8359,27.893
3.8398,27.899
3.8438,27.885
3.8477,27.887
3.8516,27.903
3.8555,27.923
3.8594,27.918
3.8633,27.935
3.8672,27.992
3.8711,27.989
3.875,27.997
3.8789,28.125
3.8828,28.303
3.8867,28.271
3.8906,28.212
3.8945,28.284
3.8984,28.309
3.9023,28.405
3.9063,28.55
3.9102,28.697
3.9141,28.725
3.918,28.602
3.9219,28.572
3.9258,28.463
3.9297,28.389
3.9336,28.342
3.9375,28.291
3.9414,28.239
3.9453,28.131
3.9492,28.086
3.9531,28.08
3.957,28.108
3.9609,28.066
3.9648,28.092
3.9688,28.119
3.9727,28.079
3.9766,28.084
3.9805,28.125
3.9844,28.257
3.9883,28.491
3.9922,28.649
3.9961,29.04
4,29.297
4.0039,29.35
4.0078,29.18
4.0117,28.715
4.0156,28.236
4.0195,27.827
4.0234,27.558
4.0273,27.466
4.0313,27.43
4.0352,27.506
4.0391,27.613
4.043,27.714
4.0469,27.83
4.0508,27.932
4.0547,27.997
4.0586,27.996
4.0625,28.006
4.0664,28.016
4.0703,28.027
4.0742,27.974
4.0781,27.996
4.082,28.066
4.0859,28.121
4.0898,28.093
4.0938,28.084
4.0977,28.099
4.1016,28.088
4.1055,28.112
4.1094,28.097
4.1133,28.11
4.1172,28.118
4.1211,28.138
4.125,28.112
4.1289,28.083
4.1328,28.121
4.1367,28.146
4.1406,28.17
4.1445,28.175
4.1484,28.162
4.1523,28.186
4.1563,28.189
4.1602,28.2
4.1641,28.225
4.168,28.235
4.1719,28.277
4.1758,28.289
4.1797,28.29
4.1836,28.308
4.1875,28.271
4.1914,28.284
4.1953,28.315
4.1992,28.349
4.2031,28.358
4.207,28.334
4.2109,28.35
4.2148,28.41
4.2188,28.411
4.2227,28.436
4.2266,28.466
4.2305,28.497
4.2344,28.546
4.2383,28.527
4.2422,28.555
4.2461,28.574
4.25,28.566
4.2539,28.621
4.2578,28.606
4.2617,28.601
4.2656,28.601
4.2695,28.59
4.2734,28.565
4.2773,28.551
4.2813,28.535
4.2852,28.461
4.2891,28.453
4.293,28.421
4.2969,28.383
4.3008,28.335
4.3047,28.277
4.3086,28.235
4.3125,28.182
4.3164,28.144
4.3203,28.123
4.3242,28.091
4.3281,28.039
4.332,28.006
4.3359,28.018
4.3398,27.992
4.3438,27.978
4.3477,27.973
4.3516,27.966
4.3555,27.972
4.3594,27.956
4.3633,27.932
4.3672,27.96
4.3711,27.967
4.375,27.962
4.3789,27.965
4.3828,27.957
4.3867,27.944
4.3906,27.957
4.3945,27.956
4.3984,27.979
4.4023,27.978
4.4063,27.962
4.4102,27.975
4.4141,27.994
4.418,28.012
4.4219,28.013
4.4258,28.013
4.4297,28.021
4.4336,28.047
4.4375,28.051
4.4414,28.052
4.4453,28.014
4.4492,28.043
4.4531,28.028
4.457,28.066
4.4609,28.046
4.4648,28.075
4.4688,28.135
4.4727,28.188
4.4766,28.109
4.4805,28.122
4.4844,28.117
4.4883,28.133
4.4922,28.131
4.4961,28.118
4.5,28.142
4.5039,28.173
4.5078,28.142
4.5117,28.183
4.5156,28.197
4.5195,28.182
4.5234,28.174
4.5273,28.155
4.5313,28.147
4.5352,28.169
4.5391,28.132
4.543,28.097
4.5469,28.138
4.5508,28.193
4.5547,28.198
4.5586,28.153
4.5625,28.104
4.5664,28.122
4.5703,28.106
4.5742,28.11
4.5781,28.065
4.582,28.069
4.5859,28.082
4.5898,28.089
4.5938,28.068
4.5977,28.044
4.6016,28.026
4.6055,28.002
4.6094,28.001
4.6133,27.979
4.6172,27.988
4.6211,28.003
4.625,28.002
4.6289,27.982
4.6328,28.002
4.6367,28.014
4.6406,28.036
4.6445,28.049
4.6484,28.078
4.6523,28.136
4.6563,28.111
4.6602,28.078
4.6641,28.114
4.668,28.152
4.6719,28.096
4.6758,28.094
4.6797,28.077
4.6836,28.075
4.6875,28.075
4.6914,28.07
4.6953,28.077
4.6992,28.048
4.7031,28.062
4.707,28.035
4.7109,28.052
4.7148,28.044
4.7188,28.051
4.7227,28.052
4.7266,28.023
4.7305,28.01
4.7344,28.055
4.7383,28.089
4.7422,28.075
4.7461,28.084
4.75,28.109
4.7539,28.069
4.7578,28.07
4.7617,28.081
4.7656,28.115
4.7695,28.122
4.7734,28.128
4.7773,28.1
4.7813,28.127
4.7852,28.141
4.7891,28.157
4.793,28.145
4.7969,28.128
4.8008,28.123
4.8047,28.133
4.8086,28.178
4.8125,28.197
4.8164,28.174
4.8203,28.151
4.8242,28.136
4.8281,28.114
4.832,28.168
4.8359,28.219
4.8398,28.208
4.8438,28.172
4.8477,28.16
4.8516,28.142
4.8555,28.137
4.8594,28.181
4.8633,28.168
4.8672,28.119
4.8711,28.142
4.875,28.159
4.8789,28.181
4.8828,28.15
4.8867,28.104
4.8906,28.056
4.8945,28.026
4.8984,28.022
4.9023,28.023
4.9063,28
4.9102,27.976
4.9141,27.969
4.918,27.974
4.9219,28.004
4.9258,27.976
4.9297,28.026
4.9336,28.017
4.9375,28.009
4.9414,28.009
4.9453,28.024
4.9492,28.023
4.9531,28.011
4.957,28.023
4.9609,28.001
4.9648,27.985
4.9688,27.991
4.9727,28.004
4.9766,27.981
4.9805,27.959
4.9844,27.997
4.9883,28.036
4.9922,28.183
4.9961,28.444
5,28.822
5.0039,29.205
5.0078,29.272
5.0117,29.261
5.0156,29.075
5.0195,28.678
5.0234,28.299
5.0273,27.932
5.0313,27.673
5.0352,27.591
5.0391,27.524
5.043,27.592
5.0469,27.758
5.0508,27.891
5.0547,28.022
5.0586,28.088
5.0625,28.102
5.0664,28.117
5.0703,28.099
5.0742,28.113
5.0781,28.103
5.082,28.102
5.0859,28.113
5.0898,28.097
5.0938,28.108
5.0977,28.129
5.1016,28.13
5.1055,28.141
5.1094,28.141
5.1133,28.147
5.1172,28.158
5.1211,28.162
5.125,28.165
5.1289,28.152
5.1328,28.153
5.1367,28.165
5.1406,28.148
5.1445,28.174
5.1484,28.191
5.1523,28.197
5.1563,28.204
5.1602,28.171
5.1641,28.181
5.168,28.215
5.1719,28.197
5.1758,28.237
5.1797,28.25
5.1836,28.262
5.1875,28.292
5.1914,28.297
5.1953,28.277
5.1992,28.313
5.2031,28.36
5.207,28.401
5.2109,28.424
5.2148,28.424
5.2188,28.456
5.2227,28.454
5.2266,28.463
5.2305,28.477
5.2344,28.507
5.2383,28.541
5.2422,28.555
5.2461,28.541
5.25,28.554
5.2539,28.618
5.2578,28.61
5.2617,28.597
5.2656,28.619
5.2695,28.657
5.2734,28.64
5.2773,28.646
5.2813,28.58
5.2852,28.575
5.2891,28.562
5.293,28.516
5.2969,28.486
5.3008,28.451
5.3047,28.408
5.3086,28.305
5.3125,28.233
5.3164,28.201
5.3203,28.135
5.3242,28.135
5.3281,28.126
5.332,28.094
5.3359,28.087
5.3398,28.074
5.3438,28.052
5.3477,28.044
5.3516,28.028
5.3555,28.036
5.3594,28.056
5.3633,28.089
5.3672,28.114
5.3711,28.109
5.375,28.068
5.3789,28.073
5.3828,28.045
5.3867,28.057
5.3906,28.019
5.3945,28.003
5.3984,28.002
5.4023,28.019
5.4063,28.012
5.4102,27.995
5.4141,28.027
5.418,28.064
5.4219,28.05
5.4258,28.061
5.4297,28.069
5.4336,28.073
5.4375,28.096
5.4414,28.093
5.4453,28.089
5.4492,28.096
5.4531,28.078
5.457,28.062
5.4609,28.053
5.4648,28.052
5.4688,28.054
5.4727,28.057
5.4766,28.045
5.4805,28.022
5.4844,28.042
5.4883,27.993
5.4922,28.025
5.4961,28.072
5.5,28.12
5.5039,28.13
5.5078,28.108
5.5117,28.077
5.5156,28.062
5.5195,28.049
5.5234,28.052
5.5273,28.057
5.5313,28.059
5.5352,28.032
5.5391,27.993
5.543,28.021
5.5469,28.055
5.5508,28.073
5.5547,28.072
5.5586,28.054
5.5625,28.029
5.5664,28.023
5.5703,28.055
5.5742,28.039
5.5781,28.051
5.582,28.05
5.5859,28.04
5.5898,28.038
5.5938,28.023
5.5977,28.024
5.6016,28.038
5.6055,28.032
5.6094,28.014
5.6133,28.019
5.6172,28.033
5.6211,28.027
5.625,28.02
5.6289,28.028
5.6328,28.02
5.6367,28.015
5.6406,27.995
5.6445,27.976
5.6484,28.005
5.6523,28.013
5.6563,28.014
5.6602,28.015
5.6641,28.046
5.668,28.048
5.6719,28.03
5.6758,28.033
5.6797,28.036
5.6836,28.034
5.6875,28.021
5.6914,28.012
5.6953,27.999
5.6992,28
5.7031,27.976
5.707,27.979
5.7109,27.987
5.7148,27.979
5.7188,28.011
5.7227,28.03
5.7266,28.024
5.7305,28.004
5.7344,28.009
5.7383,28.031
5.7422,28.023
5.7461,28.005
5.75,28.016
5.7539,28.01
5.7578,27.99
5.7617,27.997
5.7656,28.007
5.7695,28.007
5.7734,28.011
5.7773,28.002
5.7813,27.987
5.7852,27.95
5.7891,27.921
5.793,27.957
5.7969,28.033
5.8008,28.045
5.8047,28.041
5.8086,28.038
5.8125,28.031
5.8164,28.051
5.8203,28.067
5.8242,28.096
5.8281,28.117
5.832,28.096
5.8359,28.093
5.8398,28.093
5.8438,28.087
5.8477,28.101
5.8516,28.141
5.8555,28.186
5.8594,28.206
5.8633,28.187
5.8672,28.178
5.8711,28.143
5.875,28.086
5.8789,28.085
5.8828,28.116
5.8867,28.11
5.8906,28.11
5.8945,28.082
5.8984,28.051
5.9023,28.036
5.9063,28.045
5.9102,28.05
5.9141,28.052
5.918,28.076
5.9219,28.046
5.9258,28.013
5.9297,28.026
5.9336,28.018
5.9375,28.024
5.9414,28.057
5.9453,28.056
5.9492,28.066
5.9531,28.096
5.957,28.101
5.9609,28.111
5.9648,28.093
5.9688,28.094
5.9727,28.085
5.9766,28.1
5.9805,28.088
5.9844,28.071
5.9883,28.081
5.9922,28.091
5.9961,28.08
6,28.021
6.0039,28.061
6.0078,28.101
6.0117,28.19
6.0156,28.341
6.0195,28.587
6.0234,28.726
6.0273,29.098
6.0313,29.193
6.0352,29.129
6.0391,28.822
6.043,28.347
6.0469,27.998
6.0508,27.662
6.0547,27.47
6.0586,27.426
6.0625,27.461
6.0664,27.574
6.0703,27.64
6.0742,27.819
6.0781,27.937
6.082,28.02
6.0859,28.024
6.0898,27.984
6.0938,27.984
6.0977,28.013
6.1016,28.092
6.1055,28.109
6.1094,28.06
6.1133,28.122
6.1172,28.151
6.1211,28.166
6.125,28.214
6.1289,28.238
